,invoice_id,city,customer_type,gender,product_line,unit_price,total,date,time,payment,rating,quantity_boxcox
170,249-42-3782,Yangon,Normal,Male,Health and beauty,0.3280071016422548,0.3277467975151896,1/3/2019,11:36,Ewallet,-0.5,0.0
171,316-55-4634,Mandalay,Member,Male,Food and beverages,0.5508211273857078,0.4796803946641647,1/26/2019,12:45,Credit card,0.8000000000000002,0.0
172,733-33-4967,Naypyitaw,Normal,Male,Electronic accessories,-0.762982689747004,-0.22687136339217492,3/3/2019,19:17,Cash,-0.2333333333333334,0.5659508842318487
173,608-27-6295,Mandalay,Member,Male,Electronic accessories,-0.05193075898801605,0.22874783411393504,1/19/2019,17:34,Credit card,0.9333333333333336,0.19736741909178362
174,414-12-7047,Mandalay,Normal,Male,Food and beverages,-0.7865068797159344,-0.25253664036076673,1/18/2019,12:04,Ewallet,0.5666666666666664,0.5659508842318487
175,827-26-2100,Yangon,Member,Male,Home and lifestyle,-0.4747003994673768,0.19006832472023186,3/21/2019,16:21,Ewallet,0.6000000000000002,0.7400580866144847
176,175-54-2529,Yangon,Member,Male,Food and beverages,-0.7336884154460719,-0.1949108298086454,3/3/2019,17:01,Credit card,0.8666666666666666,0.5659508842318487
177,139-52-2867,Naypyitaw,Normal,Female,Fashion accessories,-0.7261429205503772,-0.2548065646209606,2/13/2019,10:50,Credit card,-0.7333333333333334,0.38545634812525154
178,407-63-8975,Yangon,Normal,Male,Food and beverages,0.41389258766089637,0.6099135158856867,3/23/2019,19:16,Ewallet,-0.8666666666666666,0.19736741909178362
179,342-65-4817,Naypyitaw,Member,Male,Health and beauty,0.7006213936972923,0.05641518428001787,1/28/2019,16:47,Ewallet,0.9666666666666668,-0.4340491157681513
180,130-98-8941,Naypyitaw,Normal,Male,Fashion accessories,0.2003994673768309,0.629707255434577,2/9/2019,10:00,Cash,-0.4333333333333333,0.38545634812525154
181,434-83-9547,Naypyitaw,Member,Male,Food and beverages,-0.371948513093653,0.199753334897059,1/23/2019,11:51,Cash,0.2333333333333334,0.5659508842318487
182,851-28-6367,Yangon,Member,Male,Sports and travel,-0.8817132711939637,-0.2625848384192248,3/23/2019,10:55,Ewallet,0.3333333333333333,0.908681075617868
183,824-88-3614,Naypyitaw,Normal,Male,Health and beauty,-0.46426986240568135,0.09902922905805708,1/25/2019,15:00,Ewallet,-0.4333333333333333,0.5659508842318487
184,586-25-0848,Yangon,Normal,Female,Sports and travel,-0.9518419884598313,-0.4702677753985609,3/4/2019,11:19,Credit card,-0.09999999999999994,0.38545634812525154
185,895-66-0685,Mandalay,Member,Male,Food and beverages,-0.8244562805148692,-0.5675415963620681,3/5/2019,19:46,Ewallet,0.3333333333333333,-0.4340491157681513
186,305-14-0245,Mandalay,Member,Female,Home and lifestyle,0.8712827341322679,1.5561390101616943,3/3/2019,19:00,Ewallet,0.16666666666666666,0.5659508842318487
187,732-04-5373,Mandalay,Member,Male,Home and lifestyle,-0.1944074567243676,-0.16912449021284326,2/8/2019,10:53,Cash,0.0,-0.20913662370082098
188,400-60-7251,Yangon,Normal,Male,Home and lifestyle,0.4181091877496669,-0.5075247989225427,2/10/2019,12:50,Ewallet,0.9666666666666668,-0.9707075968211165
189,593-65-1552,Naypyitaw,Normal,Female,Home and lifestyle,0.32356857523302257,0.11343568169608738,1/28/2019,20:50,Credit card,-0.36666666666666653,-0.20913662370082098
190,284-34-9626,Mandalay,Normal,Female,Home and lifestyle,0.4840213049267643,-0.032202658837950184,2/11/2019,10:39,Credit card,0.06666666666666672,-0.4340491157681513
191,437-58-8131,Mandalay,Normal,Female,Fashion accessories,0.40590324012427853,-0.2866763012340822,1/15/2019,13:41,Ewallet,-0.8000000000000002,-0.6821010387299857
192,286-43-6208,Naypyitaw,Normal,Female,Food and beverages,0.722814025743453,1.659889681680955,3/16/2019,19:08,Cash,0.7333333333333331,0.7400580866144847
193,641-43-2399,Mandalay,Normal,Male,Home and lifestyle,-0.6586773191300489,-0.42238750633687194,1/26/2019,20:23,Ewallet,-0.4333333333333333,-0.20913662370082098
194,831-07-6050,Yangon,Normal,Male,Electronic accessories,-0.4997780736795384,-0.23670770185301493,3/19/2019,11:30,Credit card,0.9666666666666668,0.0
195,556-86-3144,Naypyitaw,Member,Female,Fashion accessories,0.42299156679982247,-0.5068589544728858,1/13/2019,19:30,Cash,-0.6666666666666666,-0.9707075968211165
196,848-24-9445,Naypyitaw,Member,Male,Health and beauty,-0.2558810474922326,-0.46718067840469735,3/26/2019,18:03,Cash,-0.6999999999999998,-0.6821010387299857
197,856-22-8149,Yangon,Normal,Female,Home and lifestyle,-0.6644474034620507,-0.6551606728055508,3/23/2019,10:13,Ewallet,-0.3000000000000001,-0.9707075968211165
198,699-01-4164,Naypyitaw,Normal,Male,Health and beauty,-0.3047048379937861,-0.22929261593638162,3/12/2019,19:58,Credit card,0.39999999999999974,-0.20913662370082098
199,420-11-4919,Naypyitaw,Member,Female,Food and beverages,0.3586329338659564,0.34863010070897305,2/17/2019,19:57,Credit card,-0.5,0.0
200,606-80-4905,Naypyitaw,Member,Female,Sports and travel,-0.8007101642254772,-0.38395012219758945,1/29/2019,10:01,Credit card,-0.06666666666666672,0.19736741909178362
201,542-41-0513,Mandalay,Member,Female,Electronic accessories,0.05015534842432308,-0.035713475027049975,3/15/2019,11:57,Cash,-0.13333333333333344,-0.20913662370082098
202,426-39-2418,Naypyitaw,Normal,Male,Electronic accessories,0.1371504660452728,0.5693272701134205,1/14/2019,10:02,Cash,0.9333333333333336,0.38545634812525154
203,875-46-5808,Mandalay,Member,Male,Health and beauty,-0.6509098979138926,0.05217799232765594,2/6/2019,14:51,Ewallet,0.5666666666666664,0.908681075617868
204,394-43-4238,Mandalay,Member,Male,Home and lifestyle,-0.831335996449179,-0.4627921581683225,2/15/2019,12:42,Credit card,-0.5333333333333332,0.0
205,749-24-1565,Yangon,Normal,Female,Health and beauty,-0.7146027518863738,-0.10438625031211464,1/3/2019,12:02,Ewallet,0.3000000000000001,0.7400580866144847
206,672-51-8681,Naypyitaw,Member,Female,Electronic accessories,0.2534398579671549,1.083782904443755,1/4/2019,18:19,Credit card,0.8999999999999998,0.7400580866144847
207,263-87-5680,Naypyitaw,Member,Female,Home and lifestyle,-0.5925432756324901,0.1317766697184537,3/18/2019,17:38,Ewallet,0.2666666666666666,0.908681075617868
208,573-58-9734,Mandalay,Normal,Female,Fashion accessories,-0.5517088326675544,-0.45595211973093835,3/28/2019,13:41,Ewallet,-0.6333333333333334,-0.4340491157681513
209,817-69-8206,Mandalay,Normal,Female,Electronic accessories,0.98757212605415,1.9848520387703066,3/2/2019,19:42,Credit card,-0.16666666666666666,0.7400580866144847
210,888-02-0338,Yangon,Normal,Male,Electronic accessories,-0.6435863293386596,-0.017221158720670707,1/25/2019,20:24,Ewallet,-0.36666666666666653,0.7400580866144847
211,677-11-0152,Naypyitaw,Normal,Female,Food and beverages,0.8439857967154905,1.808615119208856,1/16/2019,18:08,Cash,0.6000000000000002,0.7400580866144847
212,142-63-6033,Mandalay,Normal,Male,Home and lifestyle,0.8240124278739457,0.6659655122840734,3/20/2019,19:17,Ewallet,-0.6999999999999998,0.0
213,656-16-1063,Mandalay,Normal,Male,Sports and travel,-0.19551708832667558,-0.3102229822264931,1/4/2019,13:24,Credit card,-0.8666666666666666,-0.4340491157681513
214,891-58-8335,Mandalay,Member,Female,Sports and travel,-0.5685752330226366,-0.10438625031211464,3/11/2019,15:53,Cash,-0.16666666666666666,0.38545634812525154
215,802-43-8934,Yangon,Normal,Male,Home and lifestyle,-0.8200177541056369,-0.6763768982241627,3/22/2019,15:05,Credit card,0.43333333333333357,-0.9707075968211165
216,560-30-5617,Mandalay,Normal,Female,Sports and travel,-0.6759875721260542,-0.3568623593592761,3/24/2019,18:27,Cash,0.5,0.0
217,319-74-2561,Yangon,Member,Female,Electronic accessories,0.8746116289391921,0.12760000907969696,2/21/2019,16:55,Cash,-0.5,-0.4340491157681513
218,549-03-9315,Mandalay,Normal,Male,Fashion accessories,0.8797159343098091,1.56533976982968,2/12/2019,12:58,Ewallet,0.5666666666666664,0.5659508842318487
219,790-29-1172,Mandalay,Normal,Female,Food and beverages,0.04682645361739901,-0.21107269054122563,3/10/2019,18:59,Credit card,0.3000000000000001,-0.4340491157681513
220,239-36-3640,Mandalay,Normal,Male,Electronic accessories,-0.21926320461606752,0.09182600273904186,1/31/2019,13:44,Ewallet,-0.3000000000000001,0.19736741909178362
221,468-01-2051,Mandalay,Normal,Male,Food and beverages,0.15201952951620049,0.5835218631538328,3/6/2019,13:46,Ewallet,-0.5333333333333332,0.38545634812525154
222,389-25-3394,Naypyitaw,Normal,Male,Electronic accessories,-0.9636040834442965,-0.552983815440025,2/17/2019,18:06,Cash,0.8000000000000002,0.0
223,279-62-1445,Naypyitaw,Member,Female,Fashion accessories,-0.9474034620505992,-0.6937493852288463,2/21/2019,12:38,Cash,0.39999999999999974,-0.9707075968211165
224,213-72-6612,Yangon,Normal,Male,Food and beverages,-0.26586773191300495,-0.46990458751693,3/20/2019,15:56,Cash,-0.2666666666666666,-0.6821010387299857
225,746-68-6593,Naypyitaw,Member,Female,Sports and travel,0.7086107412339101,-0.2041115894766312,1/11/2019,14:29,Credit card,0.8999999999999998,-0.6821010387299857
226,836-82-5858,Mandalay,Member,Male,Health and beauty,0.31380381713271194,1.1578732322964826,1/26/2019,19:14,Ewallet,-1.0,0.7400580866144847
227,583-72-1480,Naypyitaw,Member,Male,Electronic accessories,-0.40324012427873945,-0.2830444224177721,1/31/2019,16:24,Ewallet,0.8999999999999998,-0.20913662370082098
228,466-61-5506,Mandalay,Member,Female,Electronic accessories,0.7871726586773191,0.9153545243373712,2/26/2019,10:52,Cash,-0.5666666666666668,0.19736741909178362
229,721-86-6247,Yangon,Normal,Female,Home and lifestyle,0.18175765645805586,0.8038558446766492,3/11/2019,12:55,Ewallet,0.13333333333333344,0.5659508842318487
230,289-65-5721,Mandalay,Normal,Female,Fashion accessories,0.58011540168664,-0.23915922005402424,1/26/2019,19:28,Cash,-0.16666666666666666,-0.6821010387299857
231,545-46-3100,Mandalay,Member,Female,Electronic accessories,-0.9906790945406124,-0.635548527197476,3/12/2019,13:52,Credit card,0.5666666666666664,-0.4340491157681513
232,418-02-5978,Mandalay,Normal,Female,Health and beauty,0.640479360852197,1.5588326536171244,2/11/2019,10:54,Cash,0.3333333333333333,0.7400580866144847
233,269-04-5750,Mandalay,Member,Male,Fashion accessories,0.4125610297381267,0.16198179520743317,2/21/2019,18:31,Cash,-0.09999999999999994,-0.20913662370082098
234,157-13-5295,Yangon,Member,Male,Health and beauty,-0.07301375943186876,0.8402956954669613,3/9/2019,18:24,Ewallet,-0.16666666666666666,0.908681075617868
235,645-78-8093,Yangon,Normal,Female,Sports and travel,0.8413226808699511,-0.1679138639407399,1/20/2019,18:09,Ewallet,-0.9666666666666668,-0.6821010387299857
236,211-30-9270,Naypyitaw,Normal,Male,Health and beauty,-0.8393253439857968,-0.46823997639278775,1/28/2019,15:16,Credit card,-0.6999999999999998,0.0
237,755-12-3214,Naypyitaw,Member,Female,Fashion accessories,-0.24434087882822914,-0.06252884695414,3/5/2019,17:07,Credit card,0.5333333333333332,0.0
238,346-84-3103,Mandalay,Member,Female,Electronic accessories,-0.93231247225921,-0.5316465273942027,3/2/2019,19:26,Cash,-0.9,0.0
239,478-06-7835,Yangon,Normal,Male,Fashion accessories,0.7647581003106967,-0.4602498429969054,1/11/2019,11:20,Ewallet,-0.6999999999999998,-0.9707075968211165
240,540-11-4336,Yangon,Normal,Male,Food and beverages,-0.6722148246782068,-0.05235958626847157,1/11/2019,16:49,Credit card,-0.4666666666666668,0.7400580866144847
241,448-81-5016,Yangon,Normal,Male,Health and beauty,0.10075454948956944,-0.3699068574411901,3/11/2019,12:01,Credit card,-0.4000000000000001,-0.6821010387299857
242,142-72-4741,Naypyitaw,Member,Male,Fashion accessories,0.8426542387927207,-0.1675506760591089,2/28/2019,18:37,Credit card,-0.3333333333333333,-0.6821010387299857
243,217-58-1179,Yangon,Member,Male,Home and lifestyle,0.16466932978251209,0.026754840613484814,1/5/2019,11:25,Cash,-0.9333333333333332,-0.20913662370082098
244,376-02-8238,Mandalay,Normal,Male,Home and lifestyle,0.8575233022636485,1.5411272443876127,2/2/2019,18:42,Credit card,0.43333333333333357,0.5659508842318487
245,530-90-9855,Yangon,Member,Male,Home and lifestyle,-0.16955170883266757,0.4205715669287167,1/1/2019,14:47,Cash,-0.4333333333333333,0.5659508842318487
246,866-05-7563,Mandalay,Member,Female,Electronic accessories,0.5807811806480249,0.007384820259830698,2/9/2019,19:43,Cash,-0.7333333333333334,-0.4340491157681513
247,604-70-6476,Yangon,Member,Male,Fashion accessories,-0.8275632490013316,-0.4602195773401028,1/23/2019,14:04,Ewallet,-0.06666666666666672,0.0
248,799-71-1548,Yangon,Member,Male,Electronic accessories,0.49911229471815344,0.20919621981946526,1/7/2019,16:11,Credit card,0.6000000000000002,-0.20913662370082098
249,785-13-7708,Mandalay,Normal,Male,Food and beverages,0.3956946293830448,0.8161437013384987,1/14/2019,19:06,Credit card,-0.9333333333333332,0.38545634812525154
250,845-51-0542,Mandalay,Member,Male,Food and beverages,-0.1926320461606748,0.536277172884998,2/2/2019,15:34,Ewallet,-0.19999999999999987,0.7400580866144847
251,662-47-5456,Naypyitaw,Member,Male,Fashion accessories,-0.44474034620506003,0.33334594402366774,3/17/2019,19:06,Credit card,0.4666666666666668,0.908681075617868
252,883-17-4236,Naypyitaw,Normal,Female,Sports and travel,-0.906347092765202,-0.6445979585814487,3/2/2019,19:44,Credit card,0.06666666666666672,-0.6821010387299857
253,290-68-2984,Yangon,Normal,Male,Home and lifestyle,-0.6986240568131381,-0.4441787792347329,3/16/2019,11:22,Cash,-0.6,-0.20913662370082098
254,704-11-6354,Yangon,Member,Male,Home and lifestyle,0.08144695960940955,0.694415229678503,1/6/2019,11:23,Cash,0.6333333333333334,0.5659508842318487
255,110-48-7033,Mandalay,Member,Male,Fashion accessories,-0.501775410563693,-0.3367962288991625,1/29/2019,14:12,Cash,0.6666666666666666,-0.20913662370082098
256,366-93-0948,Yangon,Member,Male,Electronic accessories,0.2467820683533065,-0.530889885974138,1/31/2019,10:46,Credit card,0.8999999999999998,-0.9707075968211165
257,729-09-9681,Yangon,Member,Male,Home and lifestyle,-0.6506879715934311,-0.2611926182063059,2/5/2019,10:16,Ewallet,0.5666666666666664,0.19736741909178362
258,151-16-1484,Yangon,Member,Male,Electronic accessories,-0.5099866844207723,-0.341275546105945,2/13/2019,12:38,Ewallet,-0.16666666666666666,-0.20913662370082098
259,380-94-4661,Naypyitaw,Member,Male,Electronic accessories,0.23768308921438067,0.06658444496568622,2/7/2019,13:05,Credit card,-0.033333333333333215,-0.20913662370082098
260,850-41-9669,Yangon,Normal,Female,Electronic accessories,0.44007989347536614,1.3128636607825186,3/19/2019,13:25,Ewallet,-0.2666666666666666,0.7400580866144847
261,821-07-3596,Naypyitaw,Normal,Female,Fashion accessories,-0.8606302707501109,-0.5325544970982802,3/7/2019,14:53,Ewallet,-0.4666666666666668,-0.20913662370082098
262,655-85-5130,Mandalay,Member,Female,Fashion accessories,-0.37572126054150035,-0.26803265664369,3/13/2019,19:22,Cash,-0.4333333333333333,-0.20913662370082098
263,447-15-7839,Yangon,Member,Female,Sports and travel,-0.7321349312028408,-0.058594311569803964,2/9/2019,11:00,Cash,-0.9333333333333332,0.908681075617868
264,154-74-7179,Mandalay,Normal,Male,Sports and travel,-0.01731025299600535,-0.5669060175692138,2/26/2019,19:24,Ewallet,0.3000000000000001,-0.9707075968211165
265,253-12-6086,Yangon,Member,Female,Sports and travel,0.9580559254327563,1.3529959217027459,3/12/2019,12:43,Credit card,0.5666666666666664,0.38545634812525154
266,808-65-0703,Naypyitaw,Normal,Male,Home and lifestyle,-0.43852640923213504,-0.302293380144216,3/14/2019,17:22,Credit card,-0.033333333333333215,-0.20913662370082098
267,571-94-0759,Mandalay,Member,Female,Food and beverages,0.42987128273413205,1.5261154786135305,1/8/2019,20:55,Cash,0.8333333333333334,0.908681075617868
268,144-51-6085,Yangon,Member,Male,Home and lifestyle,0.3442077230359518,0.12469450602664889,1/5/2019,16:05,Credit card,-0.8666666666666666,-0.20913662370082098
269,731-14-2199,Yangon,Member,Female,Home and lifestyle,-0.4369729249889038,0.3439389239045724,1/4/2019,13:34,Ewallet,0.0,0.908681075617868
270,783-09-1637,Mandalay,Normal,Female,Sports and travel,0.27075011096316026,0.2887041002398553,3/6/2019,18:13,Ewallet,-0.2333333333333334,0.0
271,687-15-1097,Naypyitaw,Member,Female,Health and beauty,-0.7569906790945405,-0.6038603845251698,1/3/2019,19:17,Cash,0.8999999999999998,-0.6821010387299857
272,126-54-1082,Yangon,Member,Female,Home and lifestyle,-0.7476697736351532,-0.1449724960843807,1/7/2019,11:44,Credit card,0.6000000000000002,0.7400580866144847
273,633-91-1052,Yangon,Normal,Female,Home and lifestyle,-0.9587217043941412,-0.6588833485922687,1/27/2019,15:51,Cash,-0.6333333333333334,-0.6821010387299857
274,477-24-6490,Mandalay,Normal,Female,Health and beauty,0.9871282734132265,1.0789706650121442,2/26/2019,16:52,Ewallet,0.3000000000000001,0.19736741909178362
275,566-19-5475,Mandalay,Normal,Male,Fashion accessories,-0.1611185086551266,0.2845879709147038,1/7/2019,20:52,Cash,-0.2666666666666666,0.38545634812525154
276,526-86-8552,Naypyitaw,Member,Female,Home and lifestyle,-0.7414558366622281,-0.07130588742688952,1/7/2019,17:36,Cash,0.033333333333333215,0.908681075617868
277,376-56-3573,Naypyitaw,Normal,Female,Fashion accessories,0.8919218819351974,0.423477069981765,2/2/2019,13:23,Ewallet,-0.19999999999999987,-0.20913662370082098
278,537-72-0426,Naypyitaw,Member,Male,Fashion accessories,0.349755881047492,1.4168564575561995,3/20/2019,16:28,Cash,-0.4333333333333333,0.908681075617868
279,828-61-5674,Yangon,Member,Male,Sports and travel,-0.24877940523746117,0.6005916935904905,3/20/2019,19:57,Credit card,0.8666666666666666,0.908681075617868
280,136-08-6195,Yangon,Normal,Female,Home and lifestyle,0.3268974700399465,0.9622057610677723,2/15/2019,17:01,Credit card,-0.19999999999999987,0.5659508842318487
281,523-38-0215,Naypyitaw,Normal,Male,Home and lifestyle,-0.4045716822015092,-0.6197195886897242,3/6/2019,13:29,Credit card,0.3000000000000001,-0.9707075968211165
282,490-29-1201,Yangon,Normal,Female,Sports and travel,-0.8852640923213493,-0.6852750013241226,1/6/2019,11:09,Cash,-0.16666666666666666,-0.9707075968211165
283,667-92-0055,Yangon,Member,Male,Health and beauty,0.9897913892587659,1.0811497923019302,3/4/2019,15:02,Ewallet,0.5,0.19736741909178362
284,565-17-3836,Yangon,Member,Female,Health and beauty,-0.16777629826897475,-0.15459697494760263,3/12/2019,14:21,Cash,0.6999999999999998,-0.20913662370082098
285,498-41-1961,Mandalay,Normal,Male,Health and beauty,0.25410563692853977,0.27735447893888604,2/20/2019,18:01,Cash,0.19999999999999987,0.0
286,593-95-4461,Naypyitaw,Member,Male,Home and lifestyle,0.43564136706613393,-0.5051338120351385,3/24/2019,14:49,Cash,-0.033333333333333215,-0.9707075968211165
287,226-71-3580,Naypyitaw,Normal,Female,Sports and travel,-0.6986240568131381,-0.08477410470403976,1/31/2019,12:02,Cash,0.8333333333333334,0.7400580866144847
288,283-79-9594,Mandalay,Normal,Female,Food and beverages,-0.14913448735019985,0.29602838918608076,1/25/2019,13:30,Credit card,-0.6,0.38545634812525154
289,430-60-3493,Yangon,Member,Female,Home and lifestyle,0.8799378606302705,1.2784213433411773,2/3/2019,14:38,Cash,-0.9333333333333332,0.38545634812525154
290,139-20-0155,Mandalay,Member,Male,Electronic accessories,-0.331335996449179,0.4880034502848754,1/24/2019,17:37,Credit card,0.0,0.908681075617868
291,558-80-4082,Naypyitaw,Normal,Male,Electronic accessories,-0.6076342654238793,-0.141673539492899,3/14/2019,17:20,Ewallet,-0.3333333333333333,0.38545634812525154
292,278-97-7759,Yangon,Member,Female,Electronic accessories,0.16089658233466472,-0.5426026951567384,2/18/2019,20:29,Cash,-0.7666666666666666,-0.9707075968211165
293,316-68-6352,Yangon,Member,Female,Food and beverages,-0.418774966711052,-0.5116106625908916,1/21/2019,10:00,Cash,0.033333333333333215,-0.6821010387299857
294,585-03-5943,Mandalay,Normal,Male,Health and beauty,-0.8237905015534843,-0.18359147416447877,3/13/2019,11:46,Ewallet,-0.36666666666666653,0.908681075617868
295,211-05-0490,Naypyitaw,Member,Female,Electronic accessories,-0.07345761207279188,0.053993931735811004,3/3/2019,13:42,Cash,0.16666666666666666,0.0
296,727-75-6477,Naypyitaw,Normal,Male,Electronic accessories,-0.5856635596981803,-0.38255790198467055,3/29/2019,14:44,Cash,-0.19999999999999987,-0.20913662370082098
297,744-02-5987,Yangon,Member,Male,Home and lifestyle,0.5137594318686194,0.6916307892526652,1/10/2019,14:16,Ewallet,-0.4000000000000001,0.19736741909178362
298,307-83-9164,Yangon,Member,Male,Home and lifestyle,0.10608078118064788,-0.0052056929700446,1/25/2019,15:54,Cash,-0.8333333333333334,-0.20913662370082098
299,779-06-0012,Naypyitaw,Member,Female,Home and lifestyle,0.7407900577008432,-0.46351853393158454,1/19/2019,10:21,Cash,0.2333333333333334,-0.9707075968211165
300,446-47-6729,Naypyitaw,Normal,Male,Fashion accessories,0.9895694629383042,-0.1274789464524867,1/2/2019,18:09,Credit card,-0.09999999999999994,-0.6821010387299857
301,573-10-3877,Mandalay,Member,Male,Health and beauty,-0.35996449178872625,-0.6136361916724047,3/12/2019,16:46,Credit card,-0.7666666666666666,-0.9707075968211165
302,735-06-4124,Naypyitaw,Normal,Male,Food and beverages,-0.14691522414558375,-0.5845811611419233,2/25/2019,15:31,Cash,-0.8666666666666666,-0.9707075968211165
303,439-54-7422,Yangon,Normal,Female,Electronic accessories,-0.08965823346648925,-0.11198293016956341,3/18/2019,17:15,Credit card,-0.7666666666666666,-0.20913662370082098
304,396-90-2219,Mandalay,Normal,Female,Electronic accessories,-0.8936972924988904,-0.36948313824595397,2/23/2019,12:29,Cash,0.5333333333333332,0.5659508842318487
305,411-77-0180,Yangon,Member,Male,Electronic accessories,0.37660896582334663,0.7979237759433426,3/26/2019,20:14,Ewallet,-0.9,0.38545634812525154
306,286-01-5402,Yangon,Normal,Female,Sports and travel,-0.33288948069241026,0.1206086423582999,3/30/2019,13:22,Cash,0.8666666666666666,0.38545634812525154
307,803-17-8013,Yangon,Member,Female,Home and lifestyle,0.7447847314691523,1.4181276151419082,2/17/2019,17:09,Cash,-0.9666666666666668,0.5659508842318487
308,512-98-1403,Yangon,Member,Female,Electronic accessories,-0.6380381713271195,-0.4912721412195547,3/21/2019,10:40,Ewallet,-0.7666666666666666,-0.4340491157681513
309,848-42-2560,Yangon,Normal,Female,Fashion accessories,0.5920994229915666,-0.23589052911934513,3/5/2019,17:43,Cash,0.2666666666666666,-0.6821010387299857
310,532-59-7201,Mandalay,Member,Male,Sports and travel,0.5481580115401687,0.7197778500790691,1/31/2019,14:04,Cash,-0.5,0.19736741909178362
311,181-94-6432,Naypyitaw,Member,Male,Fashion accessories,0.3129161118508654,-0.3120389216346482,2/5/2019,19:05,Ewallet,0.8999999999999998,-0.6821010387299857
312,870-76-1733,Yangon,Member,Female,Food and beverages,-0.9098979138925876,-0.5163623707088975,2/1/2019,10:08,Credit card,-0.8666666666666666,0.0
313,423-64-4619,Yangon,Member,Female,Health and beauty,-0.8806036395916557,-0.3081346519071148,3/7/2019,13:12,Cash,-0.6666666666666666,0.7400580866144847
314,227-07-4446,Naypyitaw,Member,Female,Electronic accessories,0.5082112738570792,1.6329532471266546,2/10/2019,20:51,Cash,-0.8666666666666666,0.908681075617868
315,174-36-3675,Naypyitaw,Member,Male,Food and beverages,0.9795827785175322,-0.1302028555647194,2/14/2019,17:29,Cash,-0.6,-0.6821010387299857
316,428-83-5800,Naypyitaw,Member,Female,Food and beverages,-0.7578783843763871,-0.540302505239742,2/9/2019,10:25,Cash,0.09999999999999994,-0.4340491157681513
317,603-07-0961,Naypyitaw,Member,Male,Electronic accessories,0.43408788282290284,0.4000817172733669,1/10/2019,11:34,Cash,-0.6999999999999998,0.0
318,704-20-4138,Naypyitaw,Member,Female,Health and beauty,-0.5672436750998668,-0.10311509272640608,3/11/2019,18:58,Credit card,0.36666666666666653,0.38545634812525154
319,787-15-1757,Naypyitaw,Member,Male,Health and beauty,-0.2476697736351532,-0.1981795207433246,2/18/2019,16:28,Ewallet,0.4666666666666668,-0.20913662370082098
320,649-11-3678,Naypyitaw,Normal,Female,Food and beverages,-0.7168220150909899,-0.10711015942434723,2/26/2019,20:26,Cash,-0.5,0.7400580866144847
321,622-20-1945,Naypyitaw,Normal,Female,Health and beauty,-0.3508655126498003,-0.6123952997434987,1/18/2019,15:08,Cash,0.4666666666666668,-0.9707075968211165
322,372-94-8041,Yangon,Normal,Male,Health and beauty,-0.8870395028850423,-0.45459016517482204,2/15/2019,18:03,Ewallet,0.9333333333333336,0.19736741909178362
323,563-91-7120,Yangon,Normal,Female,Fashion accessories,0.1451398135818908,0.2030522914885407,3/8/2019,13:21,Cash,-0.09999999999999994,0.0
324,746-54-5508,Yangon,Normal,Male,Home and lifestyle,-0.7481136262760765,-0.340912358224314,1/17/2019,12:48,Credit card,0.8000000000000002,0.19736741909178362
325,276-54-0879,Mandalay,Normal,Male,Sports and travel,0.94340878828229,0.4515635994945635,3/12/2019,19:53,Ewallet,-0.19999999999999987,-0.20913662370082098
326,815-11-1168,Yangon,Member,Male,Food and beverages,0.9886817576564579,0.7782510990216628,3/9/2019,19:09,Cash,-0.5333333333333332,0.0
327,719-76-3868,Naypyitaw,Member,Male,Food and beverages,0.8661784287616511,0.40943380522536565,3/12/2019,16:30,Cash,0.5333333333333332,-0.20913662370082098
328,730-61-8757,Mandalay,Member,Male,Health and beauty,-0.09098979138925879,-0.1127093059328254,1/25/2019,10:11,Credit card,-1.0,-0.20913662370082098
329,340-66-0321,Yangon,Member,Male,Electronic accessories,-0.418774966711052,-0.29151880632249577,3/25/2019,13:07,Cash,0.19999999999999987,-0.20913662370082098
330,868-81-1752,Mandalay,Normal,Male,Home and lifestyle,-0.7370173102529961,-0.13189773234566413,2/7/2019,18:48,Cash,-0.06666666666666672,0.7400580866144847
331,634-97-8956,Yangon,Normal,Male,Food and beverages,-0.49556147359076796,-0.43298048621777663,2/17/2019,17:27,Credit card,0.6999999999999998,-0.4340491157681513
332,566-71-1091,Yangon,Normal,Male,Fashion accessories,0.4835774522858409,0.4338279246082489,2/3/2019,15:59,Cash,-0.5,0.0
333,442-48-3607,Yangon,Member,Male,Food and beverages,-0.7046160674656015,-0.5895749945143498,3/14/2019,11:21,Credit card,0.3000000000000001,-0.6821010387299857
334,835-16-0096,Naypyitaw,Member,Male,Sports and travel,-0.8994673768308922,-0.50924994136029,3/24/2019,13:48,Ewallet,0.5,0.0
335,527-09-6272,Yangon,Member,Female,Electronic accessories,-0.5943186861961829,-0.30117355084252023,3/21/2019,10:17,Credit card,0.6999999999999998,0.0
336,898-04-2717,Yangon,Normal,Male,Fashion accessories,0.4698180204172215,1.3493640428864357,3/19/2019,15:49,Ewallet,0.16666666666666666,0.7400580866144847
337,692-27-8933,Mandalay,Normal,Female,Sports and travel,0.06036395916555701,0.3206343681665821,2/24/2019,13:02,Cash,-0.6,0.19736741909178362
338,633-09-3463,Naypyitaw,Normal,Female,Electronic accessories,-0.16822015090989803,-0.2990549548663394,3/28/2019,12:58,Credit card,0.8333333333333334,-0.4340491157681513
339,374-17-3652,Mandalay,Member,Female,Food and beverages,-0.27541056369285405,0.4346753629987213,2/5/2019,15:26,Credit card,0.6333333333333334,0.7400580866144847
